"Gene","log2FoldChange","pvalue","padj"
"Rps24",-0.405172459632993,0.00800772318696651,0.130562551386254
"Kdm5c",0.387995487625761,0.00405691682864024,0.105925696904534
"Itga7",0.432177110224826,0.00335942124259783,0.0995727048786895
"Prim1",-0.378941948309276,0.000923502215834776,0.0690564017333101
"Ttc4",-0.192535386530287,0.00646421813351649,0.120537211803584
"Clns1a",-0.201679138296174,0.00157123614415178,0.0812666231210624
"Rptor",0.238741002962314,0.0089280615740648,0.136034592575093
"Col7a1",-0.826443051638535,0.00707226218837592,0.124707238313037
"Fam20c",0.598959874871059,0.000207638115816831,0.0449811335896726
"Cwf19l2",-0.237771229162463,0.00594057879511783,0.117772942357095
"Stau2",0.232099399089364,0.00817976122362147,0.13183376650456
"Nop58",-0.222762492632915,0.00513111058629962,0.114959351494892
"Cflar",0.22772690483169,0.00685900326212847,0.123568315665329
"Mitd1",-0.279012697975968,0.00217300845973443,0.0889182989454109
"Tmem131",0.39629961705229,0.00862913273250115,0.134737661118369
"Plekhb2",0.319937688249199,0.000599209428444143,0.0632114767371945
"Dst",0.394126765137324,0.00385265373598963,0.104125622839991
"Ppm1f",0.283348398648159,0.00758918564723208,0.128206758909835
"Stk16",-0.243982165266945,0.00435757275719286,0.109213265945022
"Trip12",0.309938804613207,0.00727404618199199,0.126547458661478
"Asb1",0.253861712755502,0.00553095648932054,0.11589832154222
"Gin1",-0.288961808359625,0.00235483570327797,0.0922582041090102
"Pam",0.351222786341109,9.58806068496966e-05,0.0320888714779505
"Ccdc93",0.281804274012293,0.0060778819653159,0.118817684717267
"Pkp1",2.08170333288354,0.00659925692702505,0.121365360539333
"Pik3c2b",0.498998125637002,0.000965270772961015,0.0707865441116869
"Cdc42bpa",0.315235589874249,0.00678787818209454,0.12340007415805
"Copa",0.225165390487811,0.00997151703795062,0.141486558242708
"Axdnd1",-2.0357505647946,0.00127620703628848,NA
"Ptpn14",0.442110352964074,0.00951338220964367,0.139444411273891
"Mark1",0.654062309315315,0.007276199680013,0.126547458661478
"Lpgat1",1.31501094489211,0.00176060361874826,0.0845926235581282
"Lamb3",1.543142006839,0.000634590742407337,0.0632114767371945
"Plxna2",0.610563878434326,0.00286408647228993,0.0986695517546351
"Dusp12",-0.421769982457921,0.000187568588111987,0.0425088134073489
"Atf6",0.311115212605746,0.00629484157003184,0.12036785928643
"Uhmk1",0.276007835770305,0.0057718578028589,0.116788455289616
"Cubn",0.978371014680561,0.00486931353292689,0.113927847891943
"Plxdc2",0.22033061079762,0.00808402123022302,0.131151670421162
"Gbgt1",0.779320002987918,0.000647884358236714,0.0632114767371945
"Stom",0.567123634481823,0.00268274662171767,0.0970996080700811
"Anapc2",0.155863113101039,0.00138979484890436,0.0784003306477122
"Slc12a6",0.248806658806932,0.00585575647129845,0.117131864667051
"Prrg4",0.648442398031638,0.00991282641684436,0.141486558242708
"Tcp11l1",0.501080036964719,0.00508447438228821,0.114700447359093
"Harbi1",0.23073936422713,0.00652612307650808,0.120944864311048
"Hypk",-0.471119033431336,0.000645106438263881,0.0632114767371945
"Lrp4",0.419732805169934,0.00655911525697972,0.121225772157231
"Zfp106",0.340365988632731,0.00434615244422037,0.109213265945022
"Rad51",-0.479946047845313,0.00496521864161003,0.113927847891943
"Adra1d",0.731169348841313,0.00752191258559168,0.127618564781148
"Nop56",-0.286837450933438,0.00299501052071484,0.0986695517546351
"Kat14",0.175634825276793,0.000796428362383974,0.0678430875018834
"Snph",0.657337397070797,0.00738388832093412,0.126785025701019
"Kif3b",0.350475332290517,0.00015924419941776,0.0383448247632129
"Stmn2",0.430630509570151,0.00316233229941697,0.0988053502820962
"Pck1",-1.44056950428724,0.00175474998429176,0.0845926235581282
"Rab22a",0.273923939501948,6.8385925522916e-05,0.0280604000442853
"Atp9a",0.323875207839149,0.000552401755199476,0.0614236993450665
"Zgpat",-0.22217559884805,0.00943073299728292,0.138785342440534
"Rbm39",-0.304820155112003,0.00507163792661408,0.114700447359093
"Ralgapb",0.263388455199715,0.00729208959182391,0.126674259171177
"Zfp639",-0.200167924666096,0.00892983850520091,0.136034592575093
"Wwtr1",0.337472275421726,0.002538931673087,0.0944077841065629
"Wnt2b",1.9310970376858,0.00144322381214402,0.0793195557068941
"Vangl1",0.193827600785413,0.00707726910798309,0.124707238313037
"Casq2",0.961412244982293,0.00355817145491006,0.10060541977405
"Notch2",0.334409293739481,0.00162174748601721,0.082379180056964
"Prpf38b",-0.411302030201756,0.00204605935012813,0.0884090937450431
"1700013F07Rik",-3.31333555241725,0.00374044331442161,NA
"Ahcyl1",0.148486162251557,0.00952398291925314,0.139461026226161
"Larp7",-0.333071782326658,0.00901094627864837,0.136564042830009
"Lrat",1.02308725230738,0.00524754330454809,0.115583326076659
"Ash1l",0.469990358479861,0.00200849151905084,0.0884090937450431
"Arhgef2",0.206047088127336,0.00309792473862738,0.0988053502820962
"Khdc4",-0.198337464019808,0.00844793958325407,0.134058527997287
"Gpatch4",-0.442362295604682,0.00273452222467863,0.0973712869479779
"Sh2d2a",-1.84006668823311,0.00584292562077388,NA
"Lrba",0.573636721869988,0.00411209038424059,0.106272286754821
"Bcar3",0.291377960281941,0.00572900634568142,0.116788455289616
"Cpne3",0.367947051581107,0.0050745796807006,0.114700447359093
"Pnisr",-0.372348546452575,0.00946908071142184,0.139071812522388
"Svep1",1.26820505223842,0.00535380603909838,0.115583326076659
"Rad23b",0.161020156231448,0.00400946098750711,0.105171584310589
"Nol6",0.269466414658139,0.00297856620704973,0.0986695517546351
"Ubap2",0.322227610456207,0.000323393369242139,0.0541353150262039
"Ubap1",0.140963511046662,0.00167245566736135,0.0837991307343538
"Tln1",0.442494369451333,0.000136996786351367,0.0360425305823804
"Usp24",0.437141004283282,0.00773339034246762,0.129161647545227
"Dnajc6",1.78531260344592,1.27882957796912e-05,0.0117740240706644
"Pum1",0.274041708155294,0.00765318719304851,0.128514647712722
"Echdc2",-0.652278744340443,0.000648999708360566,0.0632114767371945
"Tceanc2",0.18350869030424,0.00782163120390709,0.129846252872979
"Ppie",-0.331670750381049,0.00144462943188396,0.0793195557068941
"Ephb2",0.668138518328485,0.00121353025410914,0.0769643981915942
"Plk3",-0.402704828709591,0.00330439756094839,0.0995712510029797
"Hspg2",0.429677733302449,0.000269109630511321,0.0514838177540555
"Nipal3",0.303181148874047,0.00175372307492484,0.0845926235581282
"Wasf2",0.272787920529762,0.000363056087055417,0.0576487591015602
"Inpp5b",0.254302228877695,0.00160328298637102,0.0820068113619148
"Casp9",0.216187678742011,0.00407972075233217,0.105968528727036
"Nub1",0.189389804658433,0.00641428073721047,0.12036785928643
"Mtor",0.247208729870445,0.00235116959117091,0.0922582041090102
"Dnajc2",-0.304399833187003,0.00144919174877723,0.0793195557068941
"Ccnl2",-0.507535322394275,0.000536372494404741,0.0614236993450665
"Add1",0.174161826021001,0.00756449701222505,0.127936401248091
"Man2b2",0.258421548324768,0.00497262005488219,0.113927847891943
"Cgref1",-0.413367754515593,0.00783933746339656,0.129846252872979
"Guf1",-0.224864727452283,0.00565643117361653,0.116788455289616
"Srd5a3",0.222341883465066,0.000432713209123342,0.0585491051291782
"Rfc5",-0.300067239283712,0.0011703334231292,0.0759479368110848
"Rassf6",-1.88491241130579,0.00184308351592489,NA
"Uso1",0.206703162911382,0.00881687028894185,0.135434114938897
"Rsrc2",-0.142964354991393,0.00608163290182737,0.118817684717267
"Atp2a2",0.432811808165344,0.00783485386974993,0.129846252872979
"Ncor2",0.362163458257869,0.00257539289583385,0.0948452818713212
"Golga3",0.310508540878285,0.00217162975658135,0.0889182989454109
"Ube3b",0.216172782634247,0.00173415011547316,0.0845886269901823
"Rbm19",0.250385156922474,0.00198021252142508,0.0881284309761719
"Plbd2",0.327368884285577,0.00358471082335185,0.100748246169629
"Oas1b",-0.659581272755923,0.00565358300027626,0.116788455289616
"Rnf6",0.197615436902661,0.0083293117042628,0.133513700452117
"Wasf3",0.40290766049468,0.00468824756047469,0.112847344466263
"Ezh2",-0.335184542743446,0.00118407603474543,0.0761686640516809
"Pop7",-0.353753924975411,0.00215702966964429,0.0889182989454109
"Ahcyl2",0.453578152295783,0.000921486698774488,0.0690564017333101
"Fkbp9",0.207239977779983,0.00138295694805924,0.0783551492379259
"Mtpn",0.206645913212967,0.00798692715737011,0.130545540621178
"Ssbp1",-0.291728551880871,0.00222737610070296,0.0903969893927149
"Gfpt1",0.311966144876856,0.0084603688289645,0.134058527997287
"Copg1",0.164922692286971,0.00255710446395483,0.0944077841065629
"Hmces",-0.293370657091177,0.00086833030201275,0.0681409081657998
"Plxna1",0.391457499515016,0.00210740046953461,0.0884447758310949
"Itpr1",0.455411646148891,0.00680204060935014,0.12340007415805
"Klrg1",-1.63347605883288,0.0056817442582394,NA
"Plxnd1",0.270618543746654,0.00493350396892496,0.113927847891943
"Lrp6",0.41266526737822,0.00334326673931929,0.0995712510029797
"Ddx47",-0.146942231146638,0.0063348867276242,0.12036785928643
"Fam234b",0.201800267363239,0.00843690907562801,0.134058527997287
"Atf7ip",0.312322632458488,0.00113096910382108,0.0743763654838762
"Sspn",0.31675526527803,0.000751463078310352,0.0662862431532323
"Rassf8",0.350324143351891,0.00859399305496921,0.134737661118369
"Herc2",0.364669735983202,0.00268101945463024,0.0970996080700811
"Tjp1",0.573490946498879,0.00176379284809848,0.0845926235581282
