"Gene","log2FoldChange","pvalue","padj"
"Kank1",0.264906421410138,0.00966777864476698,0.167344906445173
"Tpcn1",0.452074738745606,0.00814807204112159,0.162943572243394
"Heyl",0.483546962173926,0.00929296223215562,0.167344906445173
"Alas1",0.795020277917181,0.00574096171120871,0.146086743123639
"Pdxk",0.287354512924132,0.00262152487887086,0.11616792622754
"Pkd1",0.417994596997817,0.00563979474469326,0.146086743123639
"Rims3",0.537299429815602,0.00370012122281764,0.128538687355711
"Fbxo21",0.600322954820755,0.000160359990018548,0.0660202732743753
"Ptprm",0.407386949476843,0.000582729741763394,0.0875215596316601
"Dpyd",0.425131725875334,0.00151704938368661,0.101614374647782
