"Gene","log2FoldChange","pvalue"
"Rprd2",0.136829879085292,0.0478414784325673
"Ecm1",0.333880040982179,0.0463842523555012
"Abcd3",-0.125537139410804,0.0280534106566778
"F3",-0.338873774961111,0.0401114100011707
"Nfkb1",0.0972342140485528,0.0395438511350011
"Adgrl2",0.535052828502978,0.0393324599342931
"Rpf1",-0.13738040207524,0.0247825861905728
"Gtf2b",-0.167403924282061,0.0223105303142575
"Tmod1",0.545914024600172,0.0485302127408431
"Svep1",0.892314166472497,0.0342601410246448
"Ugcg",0.237850441899781,0.019489280720438
"B4galt1",0.386871776557772,0.0112963321960599
"Cd72",1.43873325523517,0.00498267955983203
"Creb3",-0.135858851028326,0.0406557065141612
"Npr2",0.143962373803285,0.0207770323116053
"Plpp3",0.153594361352327,0.0446344802904948
"Prkaa2",0.791318942834319,0.0380144904989631
"Pde4b",0.521705162157811,0.00192609458470328
"Dnajc6",1.12026822756723,0.00284868256949786
"Cachd1",0.269604201205664,0.0415748950914144
"Slc6a9",0.364184193961684,0.000181919106671958
"Cyp2j13",-0.367803733055894,0.041240503369231
"Fggy",-0.176056173832204,0.0381285231225083
"Dyrk2",0.297637581076007,0.0175239377906201
"Mycl",0.831771262571208,0.000366074816683958
"Eif2b3",-0.180818047602181,0.0129216408655588
"Prdx1",-0.174903705216667,0.0468023428118692
"Mob3c",0.30536909007316,0.0373586210667538
"Tal1",0.402119265499251,0.0281716948830287
"Eif4g3",0.149543336573235,0.0227563678154162
"Hspg2",0.219915243658931,0.0439979593224755
"Hpca",-1.12908295478014,9.93228189002778e-05
"Ncdn",0.132329564345358,0.0301165298299518
"Trim63",2.14315586634281,0.0174882897354355
"Psmb2",-0.166572579794778,0.0447531576126136
"Csf3r",0.777067416559765,0.0276232142008152
"Hgf",0.869390868066475,0.0493133175052192
"Sema3a",1.00652592429515,0.0253047487161307
"Casp9",0.161016635374709,0.0206315691261666
"Psmc2",-0.153481220589622,0.0198170301772452
"Per3",0.36264417723892,0.0295638398754459
"Agtrap",0.226648049573301,0.00561561273387111
"Ski",0.207331751773861,0.00832635560842654
"Bst1",0.705832218643287,0.0218243746354753
"Pcdh7",0.256651644994686,0.0124104603335563
"Stk32b",0.540607934471779,0.0263783668223781
"Rbks",-0.269203407184164,0.0342670388941155
"Ociad1",-0.141044867279795,0.00812270070923759
"Spata18",-0.612610432666409,0.004598895682488
"Pi4k2b",0.16365208752268,0.0369202598782328
"Sel1l3",1.47643409599556,0.00525634629245871
"Stap1",0.920568356724637,0.0113776426951906
"Spp1",-0.254271073258726,0.0306466352753161
"Slc10a6",-0.588183190261094,0.0316528524271966
"Ran",-0.151508557341203,0.0172244712267314
"Psph",-0.222760546272128,0.0422689512370625
"Cct6a",-0.108395996226953,0.0407907367974526
"Fam216a",-0.128642418963038,0.0457856687876693
"Camkk2",0.281924995858789,0.00489845847130344
"Kdm2b",0.186533141489267,0.00658814975927124
"Morn3",-1.69449332027075,0.0170195696122908
"Aacs",0.401264905625086,0.0308416848483342
"Pxmp2",-0.372706481102888,0.0374536889959701
"Ulk1",0.199577128480801,0.0069592684008327
"Cit",0.759555805222486,0.00846750500902099
"Mmab",0.159697395154145,0.0124049828452453
"Ephb4",0.295779544408652,0.0191180221443069
"Gigyf1",0.229427878870202,0.0328217662564987
"Nfe2l3",0.737997247034694,0.0362917773237576
"Trim24",0.139787908777255,0.0150124230213069
"Fam131b",0.221053152582459,0.0473493818589611
"Clcn1",2.08265234130691,0.0440243848011819
"Gstk1",-0.27158810215441,0.00946023419443702
"Agk",-0.151070376915851,0.00853649468843034
"Hpgds",0.66795845730071,0.0200833083433077
"Cct7",-0.131491482218882,0.0143765163055943
"Fbxl14",0.10531122713262,0.0416775714182565
"Tacr1",1.25840779253058,0.0116116511814619
"Gkn3",0.542857058679688,0.0322138259874313
"Rab43",0.262929803590152,0.0221356028779505
"Ruvbl1",-0.215526519496034,0.000689323525645527
"Nup210",0.776162246880546,0.0238629361375215
"Grip2",0.691598290290355,0.0271530257148632
"Bhlhe40",0.28549291796795,0.0264538038690835
"Usp18",-0.377922686712273,0.0421292298766284
"Klrg1",1.38834179189018,0.0159123878808342
"Plxnd1",0.179640801079035,0.0440923300741003
"Olr1",3.5705371630869,0.000133036592190798
"Adipor2",0.532637573395092,0.00467303534412871
"Klra2",1.13899056550993,0.0226800664043688
"Magohb",-0.304430310503041,0.00872794609912195
"Recql",-0.150152877028124,0.0184284255313025
"Gys2",-1.63990060967109,0.00249133282650787
"Abcc9",0.535409542024552,0.0372795230262897
"Bhlhe41",0.288223953298792,0.0458097354261638
"Lrmp",0.991740373374345,0.00160330159915436
"Thumpd3",-0.14819775057356,0.0185310713377449
"Atp2b2",0.649689673211264,0.0296848873248011
"Timp4",-1.11409884105189,0.027153267743131
"Necap1",0.145338926497074,0.00996342394058143
"Tspan11",0.749006889658211,0.0448314442611757
"Ckm",2.92523169197539,0.0415748521071934
"Nova2",0.427763208819724,0.015869768361093
"Pglyrp1",-0.41121370428623,0.0144711635675788
"Pop4",-0.131278570322212,0.049085804004519
"Cib1",-0.222361274647948,0.0449741326639276
"Mef2a",0.196721808663227,0.0196920154600249
"Nox4",0.847248706717966,0.0249503892223834
"Rasgrp4",0.489067900063233,0.0382687356069623
"Ryr1",2.94247532144548,0.0214916195968226
"Psmc4",-0.176844803997317,0.00433636715959551
"Coq7",-0.255270581382077,0.00764645630453556
"Cyp2r1",0.446535730459515,0.0213068523234525
"Sult1a1",-0.192471509110565,0.0409460682196452
"Nupr1",-0.295506143957686,0.035039220829783
"Atp2a1",3.83492677437233,0.0128597908053
"Tgfb1i1",0.198164724799057,0.0173200361875028
"Itgam",0.725043864989061,0.0390676801532197
"Tead2",0.244737591091395,0.0124651714617334
"Stx1b",0.260928856836799,0.017637910927299
"Rnf40",0.0871791984970747,0.0371802170074755
